Id,Scientific,Longitude,Latitude,LocalityNa,Source
3707758511,Carya pallida,-88.057667,32.586167,"Path running to Old Bluffport above Tombigbee RiverAlabama,US",GBIF
3707758040,Carya pallida,-89.2217,32.194,"Tallahalla Wildlife Mgmt. Area, ca. 100 yds. W of Randall Hill CemeteryMississippi,US",GBIF
3707751358,Carya pallida,-90.13027,31.06325,"Lake Walthall, SSE of Tylertown. Lake down about 10 ft. Boat launch area on northern arm and trail through the woods to eastern armMississippi,US",GBIF
3707751334,Carya pallida,-89.3889,32.28694,"2 mi S of I-20 on FS Hwy 551, then W on FS 551f and proceed 2.7 mi, Prairie about 0.3 Mi N of roadMississippi,US",GBIF
3707749725,Carya pallida,-88.8398,32.2275,"Chunky River, ca. 1 river km W of I-59.Mississippi,US",GBIF
3707725541,Carya pallida,-90.172778,34.507806,"Fowler Creek (NRCS #8)Mississippi,US",GBIF
3707740546,Carya pallida,-89.4942,34.11222,"Chestnut Oak Disjunct National Natural Landmark; ca. 6.3 air mi NW of Bannear.Mississippi,US",GBIF
3707736561,Carya pallida,-88.6546,32.9226,"Ca 10 mi N of Dekalb.Mississippi,US",GBIF
3707733689,Carya pallida,-88.7222,30.70922,"Red Creek Mitigation Bank. Property lies east of Hwy 57, south of Red Creek, and north of Old River Rd.Mississippi,US",GBIF
3707733538,Carya pallida,-88.927,34.042,"E of Davis Lake dam.Mississippi,US",GBIF
3707728268,Carya pallida,-89.802,34.4292,"John W. Kyle State Park. Dry woods north of tennis/pool.Mississippi,US",GBIF
3707726599,Carya pallida,-89.1339,33.1972,"Ca 4 mi NW of Louisville, ca .1 mi W of Hwy 15 on S side of FAS blacktop.Mississippi,US",GBIF
3707726445,Carya pallida,-89.7522,33.8056,"Cedar Point-Grenada Lake on old Miss Hwy 8 ca 1.5 mi NE jct. present 8.Mississippi,US",GBIF
3707726103,Carya pallida,-89.38314,31.949722,"Bobby Ainsworth property. South of Sylvarena on CR 99, past West Tallahallala Creek, to CR 95.Mississippi,US",GBIF
3707726026,Carya pallida,-90.400556,31.991389,"Peavey Property. Property lies west of end of Peavy Lane, south of New Zion Rd.Mississippi,US",GBIF
3707725964,Carya pallida,-88.922,32.923,"Ca 2 mi NW of Prince Chapel (In Kemper Co), at Nanih Waiya Park near Nanih Waiya cave.Mississippi,US",GBIF
3707725629,Carya pallida,-89.926389,33.025833,"Holmes Co S. P. Near spillway, woods along nature trail, on lake's edgeMississippi,US",GBIF
3707725444,Carya pallida,-90.199722,31.643056,"Walden's Woods. Sontag, MS. Property lies along Bear Creek west of main road through SontagMississippi,US",GBIF
3707720277,Carya pallida,-90.155,32.325,"LeFleurs Bluff State Park.Mississippi,US",GBIF
3707719275,Carya pallida,-89.33777,33.32545,"xeric ridge, sandstone outcropMississippi,US",GBIF
3499008979,Carya pallida,-85.24633,34.326,"Old Mill, Berry CollegeGA+S2:AA2,US",GBIF
3496975054,Carya pallida,-77.029289,37.721376,"Large down tree undercut by Mattaponi River; sheer, North facing bluff just West of St. Rt. 629 bridge, across river from Walkerton, VAVirginia,US",GBIF
3496975050,Carya pallida,-76.798254,37.493265,"Growing at base of steep wooded slope along back edge of York River beach; 0.8 miles west of Philobates Creek. P.O. BarhamsvilleVirginia,US",GBIF
3496974487,Carya pallida,-83.319978,35.477129,"US 441 & SR 19, Qualla Boundary ReservationNorth Carolina,US",GBIF
3496974484,Carya pallida,-76.518665,37.572774,"Scattered trees in dry woods on east side of old, unmarked road just east of My Lady's Swamp on north side of VA Rt. 629, about 3.8 miles SE of junction with VA Rt. 33, west of HealysVirginia,US",GBIF
3496974480,Carya pallida,-76.637042,37.028455,"Along Co. Rt. 673, 1.0 miles from junction with Bus. Rt. 10. North of LawsonVirginia,US",GBIF
3470664604,Carya pallida,-78.721943,34.443212,"Town of Angier.North Carolina,US",GBIF
3470664358,Carya pallida,-78.755578,35.40415,"Campbell University Campus. Keith Hills Golf Country Club. Wooded margins of the golf course.North Carolina,US",GBIF
3455737264,Carya pallida,-89.227442,35.016243,"Tennessee,US",GBIF
3455225570,Carya pallida,-86.100111,34.997815,"Tennessee,US",GBIF
3435799822,Carya pallida,-84.6616,36.06882,"Obed Wilda and Scenic River, 4.3 airmiles SW of Wartburg, E side of Emory River at Nemo Bridge Picnic Area.Tennessee,US",GBIF
3344496851,Carya pallida,-80.984444,32.229167,"84 Bridle Ct., Midway Farms Subdivision, Priitchardville Community.South Carolina,US",GBIF
3335138604,Carya pallida,-88.312313,36.622356,"Kentucky,US",GBIF
3333431367,Carya pallida,-86.314075,34.770971,"Alabama,US",GBIF
3308145997,Carya pallida,-74.9678,39.29042,"To the N side of a short section of a short section of Rt. 670 between these two roads. Town of Maurice River, Cumberland CO.New jersey,US",GBIF
3113668471,Carya pallida,-88.767455,35.38693,"Tennessee,US",GBIF
3097030441,Carya pallida,-88.236275,32.858855,"Alabama,US",GBIF
3090635717,Carya pallida,-74.710614,39.734092,"New Jersey,US",GBIF
3059693531,Carya pallida,-78.75,35.755,"Coastal Plain, Pine Plains Rd. Near 35°45'18""N, 78°45'E. 107 m/ 350 ft. Remnant mixed forest with a low wet area.North Carolina,US",GBIF
4061890048,Carya pallida,-89.529709,36.84876,"Botanical Inventory of Sikeston Ridge sand prairie remnants, Missouri Dept. of Conservation. Big Prairie Tract east of State Hwy. AA.Missouri,US",GBIF
2988347460,Carya pallida,-90.319516,31.558275,"Mississippi,US",GBIF
2988338471,Carya pallida,-90.386947,31.52044,"Mississippi,US",GBIF
2873938304,Carya pallida,-76.829978,39.020939,"Maryland,US",GBIF
2873810350,Carya pallida,-89.459983,37.48383,"Illinois,US",GBIF
2873783406,Carya pallida,-78.097344,33.915165,"North Carolina,US",GBIF
2859401993,Carya pallida,-78.103839,35.73184,"2.9 mi NW of Rock RidgeNorth Carolina,US",GBIF
2859400902,Carya pallida,-85.483061,32.594931,"Donald E. Davis Arboretum, Auburn UniversityAlabama,US",GBIF
2859367146,Carya pallida,-76.907474,39.034832,"Beltsville, Powder Mill RdMaryland,US",GBIF
2825495675,Carya pallida,-78.331795,35.712357,"at intersection of Old Johnson Rd. & Applewhite Rd.North Carolina,US",GBIF
2640530533,Carya pallida,-84.672955,30.357332,"Quad: Ward... Appalachicola National Forest, Wakulla RD, Cpt 237, plot APAL 24, ""Rock Bluff 9""; N of Smith Creek Rd, W of FR 390... Sitecode: APPA NFFlorida,US",GBIF
2572994750,Carya pallida,-80.49092,33.520719,"Santee State Park, near Chapel Hill Baptist Church NE of Rte 6, sinkhole area, ca 1 mi NW of Rte 301.South Carolina,US",GBIF
2572937628,Carya pallida,-89.7882,33.9836,"Holly Springs Nat'l Forest, S of Hwy 330 at pull-in for Yalobusha Work CenterMississippi,US",GBIF
2542874267,Carya pallida,-84.907403,35.7972,"Tennessee,US",GBIF
2540732399,Carya pallida,-88.072594,36.846803,"Kentucky,US",GBIF
2294433288,Carya pallida,-89.256641,31.408586,"Mississippi,US",GBIF
2273391843,Carya pallida,-82.800532,35.254532,"Outcrop: Cedar Rock Mountain ,Slope: east to S.W.,Elevation: 2800-2980',Association: Oak-Hickory,Habitat: Nearly flat to gently sloping, edge outcrop.,Locality: DuPont Reservation, north on Buck Forest Road n. at U.S. 276 at Cedar Mt., N.C.North Carolina",GBIF
2273391058,Carya pallida,-82.626836,35.105951,"Outcrop: South of Caesar's Head,Slope: South ,Elevation: 2000',Habitat: crevices,Locality: Adjacent to U.S. 276 about 4 mi. south of Caesar's Head observation tower.South Carolina,US",GBIF
2245574931,Carya pallida,-80.32383,34.489727,"McBeeSouth Carolina,US",GBIF
2238810660,Carya pallida,-78.976785,35.202772,"North Carolina,US",GBIF
2234324398,Carya pallida,-79.692837,34.316822,"Witherspoon IslandSouth Carolina,US",GBIF
1990212708,Carya pallida,-78.670128,35.786902,"Raleigh, between Hillsboro and Western, N. C. State Universi...North Carolina,US",GBIF
1989968113,Carya pallida,-83.963702,35.913904,"Timberlake Rd., W of Alcoa HwyTennessee,US",GBIF
1949978374,Carya pallida,-79.369503,35.150473,"North Carolina,US",GBIF
1945429535,Carya pallida,-86.125229,32.034588,"Alabama,US",GBIF
1932898788,Carya pallida,-75.412418,39.545947,"Quinton, South Burden Hill Road, 0.2 miles SW of Highway 49New Jersey,US",GBIF
1930829317,Carya pallida,-87.080757,31.004935,"near South Fork of Lindsey Creek, Sec. 32, Escambia Exp. ForestAlabama,US",GBIF
1930587089,Carya pallida,-75.64656,38.56044,"1.6 mi SW of Bethel, along N side of Phillips Landing RoadDelaware,US",GBIF
1930542568,Carya pallida,-85.349403,34.994242,"Lookout Mt.Tennessee,US",GBIF
1930531000,Carya pallida,-88.409213,34.273993,"P.O. Fulton.Mississippi,US",GBIF
3496974483,Carya pallida,-76.0357,36.91693,"First Landing State Park. North of Broad Bay, South of US 60 (Shore Drive), SE of Fort Story Military ReservationVirginia,US",GBIF
1930385179,Carya pallida,-85.719689,34.444255,"P.O. Fort Payne.Alabama,US",GBIF
1929993719,Carya pallida,-75.754989,38.689925,"Town of Federalsburg, Frank M. Adams Industrial Park Drive, at edge of remnant woods around first cul-de-sac on the north side ofthe road.Maryland,US",GBIF
1929970851,Carya pallida,-75.4708,38.2011,"Pocomoke State Forest, S of S end of TNC Furnace Town parking area, W of Millville Rd. ~0.25 mi S of jct w/ Old Furnace Rd.Maryland,US",GBIF
1929785812,Carya pallida,-86.80249,33.520661,"BirminghamAlabama,US",GBIF
1929736081,Carya pallida,-88.277283,35.959303,"ca 13 km ESE of Huntingdon town and ca 24 km W of the Tennessee River, ca 100 m north of the Big Sandy RiverTennessee,US",GBIF
1929614252,Carya pallida,-80.946923,34.017217,"near ColumbiaSouth Carolina,US",GBIF
1930128292,Carya pallida,-84.105194,33.71233,"Edge of outcrops near Lithonia.Georgia,US",GBIF
1928218899,Carya pallida,-79.055844,35.9132,"Middle North Carolina; Chapel Hill.North Carolina,US",GBIF
1928859227,Carya pallida,-75.4786,38.3344,"Nassawango Creek TNC Preserve, Ace Timberlands, ~0.25 mi N of Twilleys Bridge Rd., 0.8 mi W of jct w/ Fooks Rd.Maryland,US",GBIF
1928848115,Carya pallida,-81.974838,33.47097,"AugustaGeorgia,US",GBIF
1928428457,Carya pallida,-90.505848,31.03558,"About 2.8 miles northwest of Osyka.Mississippi,US",GBIF
1927948996,Carya pallida,-82.62,34.058333,"On narrow floodplain along the Savannah River; alluvial forest. Site #12, a. 1.5 miles south of the S. C. 72 bridge over the Savannah River. Below the 475-ft. contour (full pool for propsed Russell Lake).South Carolina,US",GBIF
3496974488,Carya pallida,-76.856807,36.824973,"Southeast corner of Blackwater Ecological Preserve of Old Dominion Univeristy, part of the Zuni Pine Barrens Preserves along with Antioch Pines Natural Area Preserve, ca 5 miles south of the town of Zuni, NW of Route 614, W of Horse Swamp, E of the Black",GBIF
1899881848,Carya pallida,-87.38879,32.92561,"Alabama,US",GBIF
1899880449,Carya pallida,-87.430468,32.955033,"Alabama,US",GBIF
1849194198,Carya pallida,-81.645224,33.288169,"Savannah River PlantSouth Carolina,US",GBIF
1849178185,Carya pallida,-81.0718,33.3895,"Good Hope ChurchSouth Carolina,US",GBIF
1849173219,Carya pallida,-80.7064,33.645,"CalhounSouth Carolina,US",GBIF
1849171938,Carya pallida,-81.71464,33.31699,"Savannah River Site; Management Area 3, Tims Branch, Whiskey Rd (2 Road/State Hwy 19) crossing (Savannah River Operations Area of the Atomic Commission, Batson/Freeman Station 2)South Carolina,US",GBIF
1849125509,Carya pallida,-81.547643,33.248888,"Savannah River SiteSouth Carolina,US",GBIF
1849152357,Carya pallida,-83.096387,34.967792,"King CreekSouth Carolina,US",GBIF
1849125892,Carya pallida,-81.744389,33.239167,"Savannah River SiteSouth Carolina,US",GBIF
1849118399,Carya pallida,-81.611347,33.16347,"Savannah River Site; Station 31South Carolina,US",GBIF
1849113557,Carya pallida,-81.647459,33.379998,"Savannah River Site; Station 75South Carolina,US",GBIF
1849109514,Carya pallida,-80.874145,32.336616,"Altamaha Towne Heritage PreserveSouth Carolina,US",GBIF
1849093330,Carya pallida,-82.132861,34.768444,"Enoree RiverSouth Carolina,US",GBIF
1503240269,Carya pallida,-87.2094,30.9619,"W-facing slope above Bristow Lake on Escambia River floodplain, ca. 0.4 air mi. N of FL 4, ca. 3.6 air mi.WNW of Jay.  T5N, R30W, Sec. 40.Florida,US",GBIF
1503194191,Carya pallida,-86.4822,30.5169,"Near the N edge of Niceville, ca. 0.5 mi. N of FL 190, on the campus of Okaloosa-Walton Junior College; along N-facing slope of South Fork Fox Head Branch.  T1N, R22W, Sec. 32, center of W½.Florida,US",GBIF
1321363817,Carya pallida,-76.3814,38.3844,"Columbia Long Facility at Cove PointMaryland,US",GBIF
1322961202,Carya pallida,-77.7208,38.8014,"South of Highway 55, Pond MountainVirginia,US",GBIF
1304452423,Carya pallida,-76.83111,36.86583,"ZuniVirginia,US",GBIF
1304452396,Carya pallida,-89.956545,30.967368,"Crains Creek and near Crains Cemetary along LA Hwy 62, ca. 5 mi. NE of PineLouisiana,US",GBIF
1304439002,Carya pallida,-87.017988,30.733081,"hardwoods on rim of bayhead of Weaver Creek, Eglin Airforce Base, just off Fla. Rt. 87.Florida,US",GBIF
1304438910,Carya pallida,-84.883083,30.241138,"Along Apalachicola River, near Bristol.Florida,US",GBIF
1304438959,Carya pallida,-84.27767,30.45846,"Specimen from sapling ca 2.5 m tall.  Saplings frequent beneath and around several large trees of C. cordiformis at Woodyard Hammock fairly near Lake Iamonia, Tall Timbers Research Station, N of Tallahassee.Florida,US",GBIF
1304439005,Carya pallida,-86.163023,30.659326,"old field, sand ridge; at Poetland.Florida,US",GBIF
1304438972,Carya pallida,-85.625531,30.305154,"Jr. MuseumFlorida,US",GBIF
1269727759,Carya pallida,-90.370833,30.805,"Sandy Hollow Wildlife Management Area; Sandy Hollow WMA, N of Jackson Road ca 1.25 mi W of jct. w/ LA 1061, 0.73 mi S of jct. w/ LA 10 in WIlmer.Louisiana,US",GBIF
1304452400,Carya pallida,-88.7894,30.3917,"Mowed lawn directly surrounding Visitor Center; Zone 16, 328080 Em, 3363554 Nm.Mississippi,US",GBIF
1260981460,Carya pallida,-89.851389,36.8975,"Ca. 2 mi S of Avert off Highway A B in Williams Creek valley low beech, poplar woodsMissouri,US",GBIF
1260988829,Carya pallida,-89.513056,37.046667,"Racetrack, W side of County Road 505, SW corner of 80 acre ownership; Morley Quadrangle sand savanna/sand forestMissouri,US",GBIF
1260952003,Carya pallida,-89.511111,36.943056,"Pleasant Valley Cemetery, ca. 2 mi NE of Miner along margin of cemetery edge of hickory-oak forestMissouri,US",GBIF
1260947304,Carya pallida,-89.493333,37.001111,"2 mi E of Blodgett on S side of County Road 514 scotco sand woods, 4 - 12% slopeoak, hickoryMissouri,US",GBIF
1257980545,Carya pallida,-89.497972,37.097917,"Sand Prairie Conservation Area, along County Road 333, 1.9 airline miles ENE of the intersection of I-55 and MO Hwy. 77.Missouri,US",GBIF
168091206,Carya pallida,-76.40282546,37.69600082,"Old Saint Johns Rd, Weems, VA, US",Inaturalist
162569029,Carya pallida,-80.22900278,34.56689444,"Chesterfield County, SC, USA",Inaturalist
160717596,Carya pallida,-79.74023101,35.97132561,"Pleasant Garden, NC, USA",Inaturalist
159028160,Carya pallida,-78.88500814,35.18539033,"Pine Forest, Fayetteville, NC, US",Inaturalist
142943410,Carya pallida,-86.84975339,33.38825655,"Oak Ridge Cir, Hoover, AL, US",Inaturalist
140203739,Carya pallida,-85.4723945,32.483395,"Auburn, AL 36830, USA",Inaturalist
138397124,Carya pallida,-81.32877826,35.71935325,"Kiwanis Park, Hickory, NC, US",Inaturalist
136196960,Carya pallida,-88.29423593,32.88855451,"Emelle, AL, US",Inaturalist
120465245,Carya pallida,-90.29029667,32.30548833,"I-20 E, Jackson, MS, US",Inaturalist
107052896,Carya pallida,-84.71528036,36.09993216,"Obed Wild and Scenic River, Morgan County, US-TN, US",Inaturalist
79299757,Carya pallida,-89.99470242,31.29457619,"Marion County, MS, USA",Inaturalist
78279211,Carya pallida,-74.93350044,39.56738321,"Franklin, NJ, USA",Inaturalist
63096436,Carya pallida,-85.78554399,35.2228366,"Monteagle, TN 37356, USA",Inaturalist
60387451,Carya pallida,-77.829575,34.21320333,"Airlie Gardens, Wilmington, NC, US",Inaturalist
